step,node_index,dim_index,value,drift
24,0,1,-0.1474262607930633,0.09449409919766102
24,0,2,-0.11851909647202499,0.09449409919766102
24,0,3,-0.15617276719758896,0.09449409919766102
24,0,4,0.18726243886319274,0.09449409919766102
24,0,5,0.5589750474636396,0.09449409919766102
24,0,6,-0.47498000806935037,0.09449409919766102
24,0,7,-0.05122047159421519,0.09449409919766102
24,1,0,0.139185557223147,0.10999082789330503
24,1,1,0.20938482374152828,0.10999082789330503
24,1,2,0.3436095870465407,0.10999082789330503
24,1,3,0.3435413881106606,0.10999082789330503
24,1,4,-0.04878858761478081,0.10999082789330503
24,1,5,0.3466574215565223,0.10999082789330503
24,1,6,0.2241082741754223,0.10999082789330503
24,1,7,0.7265816729504359,0.10999082789330503
24,2,0,0.13229412011873026,0.11033715084431589
24,2,1,0.3753498264240377,0.11033715084431589
24,2,2,0.14601943887353616,0.11033715084431589
24,2,3,-0.19896451654376215,0.11033715084431589
24,2,4,0.4501404286146314,0.11033715084431589
24,2,5,0.7170922121422619,0.11033715084431589
24,2,6,0.12520709549349993,0.11033715084431589
24,2,7,-0.2194943098221652,0.11033715084431589
24,3,0,-0.009975701612123643,0.13580924989449075
24,3,1,0.06486398441465112,0.13580924989449075
24,3,2,0.14285588074514682,0.13580924989449075
24,3,3,-0.1579409352869991,0.13580924989449075
24,3,4,0.37767442039334875,0.13580924989449075
24,3,5,-0.36340750071389444,0.13580924989449075
24,3,6,0.264569706467827,0.13580924989449075
24,3,7,-0.7782286910998624,0.13580924989449075
24,4,0,0.5019745685698643,0.14606556487557126
24,4,1,-0.30217055326136716,0.14606556487557126
24,4,2,-0.31941890142687407,0.14606556487557126
24,4,3,-0.47998657359595964,0.14606556487557126
24,4,4,0.060660084930623644,0.14606556487557126
24,4,5,0.5330033076733834,0.14606556487557126
24,4,6,0.13460988810756852,0.14606556487557126
24,4,7,-0.13567220561487883,0.14606556487557126
25,0,0,-0.5063035181778056,0.10004807341983192
25,0,1,-0.2582421067035053,0.10004807341983192
25,0,2,0.12939332830115893,0.10004807341983192
25,0,3,-0.03872670387208907,0.10004807341983192
25,0,4,0.12640429526187202,0.10004807341983192
25,0,5,0.7529101697419907,0.10004807341983192
25,0,6,-0.2520862809449087,0.10004807341983192
25,0,7,-0.11102299612345712,0.10004807341983192
25,1,0,0.06605917577530061,0.12209734754548603
25,1,1,-0.014210217069804104,0.12209734754548603
25,1,2,0.36872112963908793,0.12209734754548603
25,1,3,0.23974440963952184,0.12209734754548603
25,1,4,-0.3375209097783115,0.12209734754548603
25,1,5,0.2890052980210712,0.12209734754548603
25,1,6,0.34444667929239026,0.12209734754548603
25,1,7,0.6970750730704225,0.12209734754548603
25,2,0,0.20828344769537296,0.11749505174680701
25,2,1,0.4445693469142023,0.11749505174680701
25,2,2,0.07913566764593459,0.11749505174680701
25,2,3,-0.27917893738312755,0.11749505174680701
25,2,4,0.12412861167381792,0.11749505174680701
25,2,5,0.7704779861448678,0.11749505174680701
25,2,6,0.2422566338795822,0.11749505174680701
25,2,7,-0.08390619654758064,0.11749505174680701
25,3,0,0.27211445488498737,0.1475927165533709
25,3,1,-0.006827253140164963,0.1475927165533709
25,3,2,-0.05858980910220247,0.1475927165533709
25,3,3,-0.2507309201186437,0.1475927165533709
25,3,4,0.1496661386259867,0.1475927165533709
25,3,5,-0.0024647780799795143,0.1475927165533709
25,3,6,0.48248177213292326,0.1475927165533709
25,3,7,-0.7774404544598738,0.1475927165533709
25,4,0,0.3820594534933967,0.14833183273426115
25,4,1,-0.01656954872609357,0.14833183273426115
25,4,2,-0.13484236366525246,0.14833183273426115
25,4,3,-0.6580559988558933,0.14833183273426115
25,4,4,-0.01737745311187766,0.14833183273426115
25,4,5,0.5249050176221296,0.14833183273426115
25,4,6,0.020990117094209285,0.14833183273426115
25,4,7,-0.35534212018063,0.14833183273426115
26,0,0,-0.552423727257429,0.09542238444742829
26,0,1,-0.18897031880453455,0.09542238444742829
26,0,2,-0.03360426170061522,0.09542238444742829
26,0,3,-0.27271610046654415,0.09542238444742829
26,0,4,0.26762600180939716,0.09542238444742829
26,0,5,0.7153853770701946,0.09542238444742829
26,0,6,-0.014324458921951964,0.09542238444742829
26,0,7,-0.0031335626657880747,0.09542238444742829
26,1,0,0.12934842912106223,0.12977168722384946
26,1,1,-0.18181283864340786,0.12977168722384946
26,1,2,0.26638219787435197,0.12977168722384946
26,1,3,0.25041404479871465,0.12977168722384946
26,1,4,-0.39215915442287946,0.12977168722384946
26,1,5,0.1794286991585436,0.12977168722384946
26,1,6,0.3632375665086219,0.12977168722384946
26,1,7,0.7061313008494126,0.12977168722384946
26,2,0,0.14676672457319648,0.12762661996768335
26,2,1,0.5511034056744352,0.12762661996768335
26,2,2,0.10794648894036468,0.12762661996768335
26,2,3,-0.27754437813494837,0.12762661996768335
26,2,4,-0.0789629366642059,0.12762661996768335
26,2,5,0.705459140492217,0.12762661996768335
26,2,6,0.2836045587826258,0.12762661996768335
26,2,7,0.041496340316672264,0.12762661996768335
26,3,0,0.41856087264031916,0.16034833112040572
26,3,1,0.04635403599275602,0.16034833112040572
26,3,2,-0.19436200260039532,0.16034833112040572
26,3,3,-0.38391468356618597,0.16034833112040572
26,3,4,-0.0938727189521133,0.16034833112040572
26,3,5,0.2812934814448091,0.16034833112040572
26,3,6,0.463526891673227,0.16034833112040572
26,3,7,-0.5785289404629512,0.16034833112040572
26,4,0,0.30648139396283913,0.15537836469278304
26,4,1,0.2155890941323279,0.15537836469278304
26,4,2,-0.13717340898947428,0.15537836469278304
26,4,3,-0.6907550973361317,0.15537836469278304
26,4,4,-0.08146164661474871,0.15537836469278304
26,4,5,0.3922554760724252,0.15537836469278304
26,4,6,0.035007823835310814,0.15537836469278304
26,4,7,-0.4493388928859083,0.15537836469278304
27,0,0,-0.5410185280935947,0.09743644546318042
27,0,1,-0.13799547428005496,0.09743644546318042
27,0,2,-0.1426927840172137,0.09743644546318042
27,0,3,-0.2962940054232055,0.09743644546318042
27,0,4,0.35639733642214444,0.09743644546318042
27,0,5,0.6513054159620308,0.09743644546318042
27,0,6,0.15581918146947638,0.09743644546318042
27,0,7,0.06787788551573463,0.09743644546318042
27,1,0,0.0157774858994706,0.11672246117924562
27,1,1,-0.07029389939046554,0.11672246117924562
27,1,2,0.04903012874082333,0.11672246117924562
27,1,3,0.28278767694454904,0.11672246117924562
27,1,4,-0.34624970779336617,0.11672246117924562
27,1,5,0.47473278110859335,0.11672246117924562
27,1,6,0.036967471073868344,0.11672246117924562
27,1,7,0.7522036589943262,0.11672246117924562
27,2,0,-0.1060525057331142,0.12506811651164637
27,2,1,0.5474258007006383,0.12506811651164637
27,2,2,0.06578804589181508,0.12506811651164637
27,2,3,0.010621478479227571,0.12506811651164637
27,2,4,0.1388303079064001,0.12506811651164637
27,2,5,0.8144814554627884,0.12506811651164637
27,2,6,0.011780645020777799,0.12506811651164637
27,2,7,-0.04294524344156786,0.12506811651164637
27,3,0,0.3930541545230212,0.14684055693966794
27,3,1,0.03425942880511412,0.14684055693966794
27,3,2,-0.24558186553989167,0.14684055693966794
27,3,3,-0.44733302931390423,0.14684055693966794
27,3,4,-0.20764386129964177,0.14684055693966794
27,3,5,-0.09305944185607944,0.14684055693966794
27,3,6,0.43084292916229644,0.14684055693966794
27,3,7,-0.5886558981946596,0.14684055693966794
27,4,0,0.5779659626599143,0.15837743514245706
27,4,1,0.09934440223171564,0.15837743514245706
27,4,2,-0.1317112658068056,0.15837743514245706
27,4,3,-0.705533389118777,0.15837743514245706
27,4,4,-0.09069789961594622,0.15837743514245706
27,4,5,0.15077270808026128,0.15837743514245706
27,4,6,0.039859691157219476,0.15837743514245706
27,4,7,-0.3292620522797258,0.15837743514245706
28,0,0,-0.7668149490694254,0.10111137976372023
28,0,1,-0.21171013370840405,0.10111137976372023
28,0,2,-0.26574896168482803,0.10111137976372023
28,0,3,-0.23813285171263507,0.10111137976372023
28,0,4,0.24890555698548356,0.10111137976372023
28,0,5,0.40639272294498524,0.10111137976372023
28,0,6,0.0689446649423357,0.10111137976372023
28,0,7,0.08933922189413393,0.10111137976372023
28,1,0,0.03686222165126811,0.11966159143609766
28,1,1,-0.01332159114355921,0.11966159143609766
28,1,2,0.141444248010668,0.11966159143609766
28,1,3,0.4320288870322504,0.11966159143609766
28,1,4,-0.15025747349015714,0.11966159143609766
28,1,5,0.3050752402031473,0.11966159143609766
28,1,6,0.21633288480195217,0.11966159143609766
28,1,7,0.7933222216627792,0.11966159143609766
28,2,0,-0.27274203331306496,0.12478879814161425
28,2,1,0.3117618884976754,0.12478879814161425
28,2,2,0.01265756971788682,0.12478879814161425
28,2,3,0.23056977866287756,0.12478879814161425
28,2,4,0.3153155248743487,0.12478879814161425
28,2,5,0.8003112948775613,0.12478879814161425
28,2,6,-0.18129073554760214,0.12478879814161425
28,2,7,-0.04801342558125132,0.12478879814161425
28,3,0,0.27140234108980854,0.15185740594422775
28,3,1,-0.05749898483242832,0.15185740594422775
28,3,2,-0.44530406003436235,0.15185740594422775
28,3,3,-0.34148570398171674,0.15185740594422775
28,3,4,-0.12740940116074015,0.15185740594422775
28,3,5,-0.14066538565443332,0.15185740594422775
28,3,6,0.4877328848013795,0.15185740594422775
28,3,7,-0.5781203756089778,0.15185740594422775
28,4,0,0.4602752450679765,0.17112945082672032
28,4,1,0.1829697287055465,0.17112945082672032
28,4,2,-0.04890162247972836,0.17112945082672032
28,4,3,-0.7080699333458627,0.17112945082672032
28,4,4,-0.32832573970381,0.17112945082672032
28,4,5,-0.24388677405767398,0.17112945082672032
28,4,6,0.09257744985813487,0.17112945082672032
28,4,7,-0.27398036619923744,0.17112945082672032
29,0,0,-0.4997427051539893,0.10315256468427646
29,0,1,-0.07245720213446744,0.10315256468427646
29,0,2,-0.3556529482352265,0.10315256468427646
29,0,3,-0.1725149411707233,0.10315256468427646
29,0,4,0.40783137389862334,0.10315256468427646
29,0,5,0.5925269439043747,0.10315256468427646
29,0,6,0.2022826714752532,0.10315256468427646
29,0,7,0.1744243891976282,0.10315256468427646
29,1,0,-0.08290945082253973,0.118278328680088
29,1,1,-0.12474893867994984,0.118278328680088
29,1,2,-0.1750873579879498,0.118278328680088
29,1,3,0.5308805769013625,0.118278328680088
29,1,4,-0.08792067717055838,0.118278328680088
29,1,5,0.5726173992870841,0.118278328680088
29,1,6,0.09930425779707132,0.118278328680088
29,1,7,0.5653245842496833,0.118278328680088
29,2,0,-0.37485093507480277,0.12840875172120567
29,2,1,0.11866068847500968,0.12840875172120567
29,2,2,-0.12561975329098465,0.12840875172120567
29,2,3,0.31205623533372845,0.12840875172120567
29,2,4,0.3700868999592541,0.12840875172120567
29,2,5,0.709954943421527,0.12840875172120567
29,2,6,-0.30183687558139244,0.12840875172120567
29,2,7,-0.011881252596606044,0.12840875172120567
29,3,0,0.34904441184113477,0.14335434330008728
29,3,1,0.05608903103281604,0.14335434330008728
29,3,2,-0.33502631885613166,0.14335434330008728
29,3,3,-0.3805424999167239,0.14335434330008728
29,3,4,-0.18388953039856426,0.14335434330008728
29,3,5,-0.41553033233784464,0.14335434330008728
29,3,6,0.46141136653669085,0.14335434330008728
29,3,7,-0.4456293555949406,0.14335434330008728
29,4,0,0.25731322215472896,0.1833297419796313
29,4,1,0.09933924196476146,0.1833297419796313
29,4,2,-0.0852216125962319,0.1833297419796313
29,4,3,-0.6319732573009686,0.1833297419796313
29,4,4,-0.46165717536714407,0.1833297419796313
29,4,5,-0.5052147975507277,0.1833297419796313
29,4,6,0.13783413374893044,0.1833297419796313
29,4,7,-0.17291937255635617,0.1833297419796313
30,0,0,-0.3122130325403406,0.11012483430030964
30,0,1,0.1121176324255426,0.11012483430030964
30,0,2,-0.1868793071480223,0.11012483430030964
30,0,3,-0.06292186504116357,0.11012483430030964
30,0,4,0.3636151066702511,0.11012483430030964
30,0,5,0.7215733490868671,0.11012483430030964
30,0,6,0.36104923146447043,0.11012483430030964
30,0,7,0.26044006682052734,0.11012483430030964
30,1,0,-0.1636801944694176,0.11588160906744487
30,1,1,-0.07502847738253328,0.11588160906744487
30,1,2,-0.34059554721641794,0.11588160906744487
30,1,3,0.28362818143028784,0.11588160906744487
30,1,4,-0.0014672069057951006,0.11588160906744487
30,1,5,0.6433793272325186,0.11588160906744487
30,1,6,-0.09456328598295012,0.11588160906744487
30,1,7,0.5901253431479803,0.11588160906744487
30,2,0,-0.2601180015680508,0.12646242263295893
30,2,1,0.36571167434584956,0.12646242263295893
30,2,2,-0.28936701171160717,0.12646242263295893
30,2,3,-0.025602176124497836,0.12646242263295893
30,2,4,0.2918649855834453,0.12646242263295893
30,2,5,0.7563491110287415,0.12646242263295893
30,2,6,-0.23847310981676398,0.12646242263295893
30,2,7,0.009288883440091001,0.12646242263295893
30,3,0,0.3468120011289049,0.14206990142901038
30,3,1,0.005540938328291163,0.14206990142901038
30,3,2,-0.2597840652779609,0.14206990142901038
30,3,3,-0.4044423655347354,0.14206990142901038
30,3,4,-0.17082765723981336,0.14206990142901038
30,3,5,-0.5133408836214692,0.14206990142901038
30,3,6,0.5002366188744602,0.14206990142901038
30,3,7,-0.3251026268616339,0.14206990142901038
30,4,0,0.15847568276876095,0.18144626339275913
30,4,1,0.1312214235459535,0.18144626339275913
30,4,2,-0.03277843547319385,0.18144626339275913
30,4,3,-0.7749877071317574,0.18144626339275913
30,4,4,-0.25564012127947927,0.18144626339275913
30,4,5,-0.4038755823392981,0.18144626339275913
30,4,6,0.13566925310841185,0.18144626339275913
30,4,7,-0.3303218395940495,0.18144626339275913
31,0,0,-0.6728872941313597,0.10619044427541448
31,0,1,0.03257758321876368,0.10619044427541448
31,0,2,-0.277350074695144,0.10619044427541448
31,0,3,-0.12650412351733575,0.10619044427541448
31,0,4,0.33470708363803436,0.10619044427541448
31,0,5,0.4050254446195187,0.10619044427541448
31,0,6,0.412350681447307,0.10619044427541448
31,0,7,0.0844245415016048,0.10619044427541448
31,1,0,-0.049201130173939935,0.11872853646058727
31,1,1,-0.21050737478228126,0.11872853646058727
31,1,2,-0.06039573455636999,0.11872853646058727
31,1,3,0.15980834461616908,0.11872853646058727
31,1,4,-0.009501520469770396,0.11872853646058727
31,1,5,0.3440201817553574,0.11872853646058727
31,1,6,0.12485637963677365,0.11872853646058727
31,1,7,0.8888477142942279,0.11872853646058727
31,2,0,-0.13670393385504126,0.12967199543938485
31,2,1,0.5621818927544346,0.12967199543938485
31,2,2,-0.32334709486674296,0.12967199543938485
31,2,3,-0.21641670628032927,0.12967199543938485
31,2,4,0.27133847606821243,0.12967199543938485
31,2,5,0.623813527418776,0.12967199543938485
31,2,6,-0.22424562456937364,0.12967199543938485
31,2,7,-0.02863618968690596,0.12967199543938485
31,3,0,-0.04681776112425869,0.14515060196025031
31,3,1,0.34217569333297027,0.14515060196025031
31,3,2,-0.06904190152204587,0.14515060196025031
31,3,3,-0.5087049201126981,0.14515060196025031
31,3,4,0.056179939547068763,0.14515060196025031
31,3,5,-0.5004130322976257,0.14515060196025031
31,3,6,0.4556593748282066,0.14515060196025031
31,3,7,-0.39494500180524267,0.14515060196025031
31,4,0,0.2139117749113258,0.18052060181970356
31,4,1,0.09484413006540725,0.18052060181970356
31,4,2,-0.15403514605951685,0.18052060181970356
31,4,3,-0.7995302282580923,0.18052060181970356
31,4,4,-0.217116039282523,0.18052060181970356
31,4,5,-0.3888916350106726,0.18052060181970356
31,4,6,-0.07245380025984353,0.18052060181970356
31,4,7,-0.2804376895960918,0.18052060181970356
32,0,0,-0.770444951007832,0.10887602862843024
32,0,1,0.007589034493477694,0.10887602862843024
32,0,2,-0.34478950222312893,0.10887602862843024
32,0,3,-0.0866388616380235,0.10887602862843024
32,0,4,0.2868449306670013,0.10887602862843024
32,0,5,0.19536794644385946,0.10887602862843024
32,0,6,0.39402240545016665,0.10887602862843024
32,0,7,-0.06533439988139739,0.10887602862843024
32,1,0,-0.0736453749465867,0.12412927068761524
32,1,1,-0.31328787436854755,0.12412927068761524
32,1,2,0.20314850124639564,0.12412927068761524
32,1,3,-0.004697103601255939,0.12412927068761524
32,1,4,-0.06148399906654973,0.12412927068761524
32,1,5,0.2695193663983415,0.12412927068761524
32,1,6,0.2587817839867632,0.12412927068761524
32,1,7,0.8436508194320587,0.12412927068761524
32,2,0,-0.11714604913056244,0.12411405110262351
32,2,1,0.21197292632680165,0.12411405110262351
32,2,2,-0.21928837119273226,0.12411405110262351
32,2,3,-0.17042170794615943,0.12411405110262351
32,2,4,0.4583930262148903,0.12411405110262351
32,2,5,0.6557758065178675,0.12411405110262351
32,2,6,-0.469129161854782,0.12411405110262351
32,2,7,0.06296892380683825,0.12411405110262351
32,3,0,0.013361273262184595,0.1486183678178324
32,3,1,0.16329526009162978,0.1486183678178324
32,3,2,-0.22967974660669604,0.1486183678178324
32,3,3,-0.37330434213944885,0.1486183678178324
32,3,4,0.2192210239928642,0.1486183678178324
32,3,5,-0.5056572456769123,0.1486183678178324
32,3,6,0.5112262218213192,0.1486183678178324
32,3,7,-0.4647019011611037,0.1486183678178324
32,4,0,0.18230130921752935,0.18157675478407034
32,4,1,0.05578599678028144,0.18157675478407034
32,4,2,-0.2606141290810123,0.18157675478407034
32,4,3,-0.7493736882223592,0.18157675478407034
32,4,4,-0.18267227948853682,0.18157675478407034
32,4,5,-0.28490896940597465,0.18157675478407034
32,4,6,-0.30232058185199656,0.18157675478407034
32,4,7,-0.35809703623077976,0.18157675478407034
33,0,0,-0.6518840530004794,0.11073813040494665
33,0,1,0.15501929580732884,0.11073813040494665
33,0,2,-0.07570775429745322,0.11073813040494665
33,0,3,0.08058478346200243,0.11073813040494665
33,0,4,0.28095220354970035,0.11073813040494665
33,0,5,0.494870812884104,0.11073813040494665
33,0,6,0.45376577559095377,0.11073813040494665
33,0,7,-0.09516293457560557,0.11073813040494665
33,1,0,-0.18189324452441444,0.1276811563258313
33,1,1,-0.3661200510054988,0.1276811563258313
33,1,2,0.05276137137726899,0.1276811563258313
33,1,3,-0.2018128004404723,0.1276811563258313
33,1,4,-0.08928019743824005,0.1276811563258313
33,1,5,0.39892542641110007,0.1276811563258313
33,1,6,-0.012930775907741677,0.1276811563258313
33,1,7,0.7887199314581866,0.1276811563258313
33,2,0,-0.07702025768311355,0.12122493514385635
33,2,1,-0.10654697117706123,0.12122493514385635
33,2,2,-0.1343785900363988,0.12122493514385635
33,2,3,0.013873407498048582,0.12122493514385635
33,2,4,0.4692257814479174,0.12122493514385635
33,2,5,0.8015872682021636,0.12122493514385635
33,2,6,-0.31686741647427763,0.12122493514385635
33,2,7,-0.036682438096182865,0.12122493514385635
33,3,0,0.12955251617374958,0.14370911210935236
33,3,1,-0.0425686447292391,0.14370911210935236
33,3,2,-0.23258616199855597,0.14370911210935236
33,3,3,-0.2745582379835388,0.14370911210935236
33,3,4,0.2448119026994955,0.14370911210935236
33,3,5,-0.5225886129277324,0.14370911210935236
33,3,6,0.4614858239715841,0.14370911210935236
33,3,7,-0.5531045228996515,0.14370911210935236
33,4,0,0.21117624034353186,0.17973505023393843
33,4,1,0.09467226975099134,0.17973505023393843
33,4,2,-0.022980892183391298,0.17973505023393843
33,4,3,-0.8784042441966282,0.17973505023393843
33,4,4,-0.09715669271241045,0.17973505023393843
33,4,5,-0.13349762131023052,0.17973505023393843
33,4,6,-0.2343573999404961,0.17973505023393843
33,4,7,-0.3035377869267064,0.17973505023393843
34,0,0,-0.44074256518147775,0.1152543868312174
34,0,1,0.2086339122877904,0.1152543868312174
34,0,2,0.15009314314739639,0.1152543868312174
34,0,3,0.11961059572468619,0.1152543868312174
34,0,4,0.1975932431723692,0.1152543868312174
34,0,5,0.6612647273981063,0.1152543868312174
34,0,6,0.48947809241161777,0.1152543868312174
34,0,7,-0.097366836608343,0.1152543868312174
34,1,0,-0.2822909127132268,0.12705486663956064
34,1,1,-0.18369581903526294,0.12705486663956064
34,1,2,-0.28368014588086177,0.12705486663956064
34,1,3,0.046876260109908786,0.12705486663956064
34,1,4,-0.09978575014753759,0.12705486663956064
34,1,5,0.5539901021613267,0.12705486663956064
34,1,6,-0.08539770964365288,0.12705486663956064
34,1,7,0.6926332918594769,0.12705486663956064
34,2,0,-0.06748818733933952,0.129219200989575
34,2,1,0.13301166177358661,0.129219200989575
34,2,2,-0.16303509321170817,0.129219200989575
34,2,3,-0.25712164044776864,0.129219200989575
34,2,4,0.6170278847343892,0.129219200989575
34,2,5,0.699565056506839,0.129219200989575
34,2,6,0.09573571955720504,0.129219200989575
34,2,7,-0.07603455017106744,0.129219200989575
34,3,0,0.1841477072980796,0.1374849516452558
34,3,1,-0.2523861195347149,0.1374849516452558
34,3,2,-0.24833963689498603,0.1374849516452558
34,3,3,-0.26581083738044814,0.1374849516452558
34,3,4,0.12980269046920992,0.1374849516452558
34,3,5,-0.545637480922677,0.1374849516452558
34,3,6,0.3733776059291891,0.1374849516452558
34,3,7,-0.5622126414522634,0.1374849516452558
34,4,0,0.2554903954973747,0.1801523014771115
34,4,1,-0.047967493498438624,0.1801523014771115
34,4,2,-0.28253511718777974,0.1801523014771115
34,4,3,-0.688428327299746,0.1801523014771115
34,4,4,0.2204315959159538,0.1801523014771115
34,4,5,0.15842985247921748,0.1801523014771115
34,4,6,-0.5335179216182939,0.1801523014771115
34,4,7,-0.14259256695528766,0.1801523014771115
35,0,0,-0.3561436005551922,0.11239796913769556
35,0,1,0.133361071633574,0.11239796913769556
35,0,2,-0.06219818066414652,0.11239796913769556
35,0,3,-0.11567215472748377,0.11239796913769556
35,0,4,0.3500091671350688,0.11239796913769556
35,0,5,0.5629678383227651,0.11239796913769556
35,0,6,0.567456744963382,0.11239796913769556
35,0,7,-0.2769143105815806,0.11239796913769556
35,1,0,-0.25487474674542787,0.12812117436962853
35,1,1,-0.1063649659104679,0.12812117436962853
35,1,2,-0.3946618951912518,0.12812117436962853
35,1,3,0.10738893233690047,0.12812117436962853
35,1,4,-0.05655685870602054,0.12812117436962853
35,1,5,0.6050063748520551,0.12812117436962853
35,1,6,0.0001744824109253651,0.12812117436962853
35,1,7,0.62225681091119,0.12812117436962853
35,2,0,-0.03936909024772519,0.1254913275229274
35,2,1,-0.006436600282040372,0.1254913275229274
35,2,2,-0.0956178842209107,0.1254913275229274
35,2,3,-0.1729917226233742,0.1254913275229274
35,2,4,0.42394577794932,0.1254913275229274
35,2,5,0.8120381726226659,0.1254913275229274
35,2,6,0.17427147291364709,0.1254913275229274
35,2,7,-0.29972181088810906,0.1254913275229274
35,3,0,0.4454266602886235,0.14162869777688772
35,3,1,-0.1987599092368646,0.14162869777688772
35,3,2,-0.25404400688711576,0.14162869777688772
35,3,3,-0.43000026091606386,0.14162869777688772
35,3,4,0.08105044272510623,0.14162869777688772
35,3,5,-0.43838258295652127,0.14162869777688772
35,3,6,0.3360041412147594,0.14162869777688772
35,3,7,-0.4483344269168885,0.14162869777688772
35,4,0,0.3306096665448687,0.1789854183411972
35,4,1,-0.05512074177934905,0.1789854183411972
35,4,2,-0.4189337552121365,0.1789854183411972
35,4,3,-0.6732681175659234,0.1789854183411972
35,4,4,0.13378059589798721,0.1789854183411972
35,4,5,0.00798311158058702,0.1789854183411972
35,4,6,-0.3958031540048839,0.1789854183411972
35,4,7,-0.2902453892130574,0.1789854183411972
36,0,0,-0.14533363670854932,0.1147560659302996
36,0,1,0.214694537004826,0.1147560659302996
36,0,2,0.04711789842921431,0.1147560659302996
36,0,3,-0.14465434403806404,0.1147560659302996
36,0,4,0.2759817588554285,0.1147560659302996
36,0,5,0.685887742847354,0.1147560659302996
36,0,6,0.5794368549790533,0.1147560659302996
36,0,7,-0.1651799503992043,0.1147560659302996
36,1,0,-0.41673275815658567,0.1286080198873022
36,1,1,0.06688602025724617,0.1286080198873022
36,1,2,-0.2388365378023804,0.1286080198873022
36,1,3,0.29302571118105825,0.1286080198873022
36,1,4,-0.012002666493701752,0.1286080198873022
36,1,5,0.3626767068567437,0.1286080198873022
36,1,6,0.13598124391491828,0.1286080198873022
36,1,7,0.7271751855484815,0.1286080198873022
36,2,0,-0.08540303246195428,0.13162082701207545
36,2,1,0.2936593660783817,0.13162082701207545
36,2,2,-0.12201953897313339,0.13162082701207545
36,2,3,-0.26588589810164054,0.13162082701207545
36,2,4,0.3819598207618703,0.13162082701207545
36,2,5,0.8040136727795546,0.13162082701207545
36,2,6,-0.10897914334356207,0.13162082701207545
36,2,7,-0.1291459373388998,0.13162082701207545
36,3,0,0.18749196528931267,0.13973568180751691
36,3,1,-0.3059975697889709,0.13973568180751691
36,3,2,-0.3052237807837641,0.13973568180751691
36,3,3,-0.4321649037673959,0.13973568180751691
36,3,4,-0.018826729532524927,0.13973568180751691
36,3,5,-0.504222219422297,0.13973568180751691
36,3,6,0.38383652177601063,0.13973568180751691
36,3,7,-0.4351542483553484,0.13973568180751691
36,4,0,0.21130466662515157,0.17998775821920618
36,4,1,0.09369122167727811,0.17998775821920618
36,4,2,-0.22399132306157585,0.17998775821920618
36,4,3,-0.7393406804283623,0.17998775821920618
36,4,4,-0.03805900326332368,0.17998775821920618
36,4,5,-0.2668960984369827,0.17998775821920618
36,4,6,-0.4498327060926802,0.17998775821920618
36,4,7,-0.2733935940686929,0.17998775821920618
37,0,0,-0.4940071327141815,0.1096178668782786
37,0,1,0.08882292756163315,0.1096178668782786
37,0,2,-0.07501254767751017,0.1096178668782786
37,0,3,-0.2897485555832324,0.1096178668782786
37,0,4,0.27771041243915195,0.1096178668782786
37,0,5,0.5068256916117363,0.1096178668782786
37,0,6,0.5159009269138286,0.1096178668782786
37,0,7,-0.24153096832110754,0.1096178668782786
37,1,0,-0.16044057511858573,0.12820571822620988
37,1,1,-0.11457507782676739,0.12820571822620988
37,1,2,-0.32005719756453255,0.12820571822620988
37,1,3,0.2389961633093635,0.12820571822620988
37,1,4,0.010768074657142296,0.12820571822620988
37,1,5,0.541481109711032,0.12820571822620988
37,1,6,0.09325079874963167,0.12820571822620988
37,1,7,0.7067970997196538,0.12820571822620988
37,2,0,-0.09693032299211979,0.13874344858950835
37,2,1,0.49684787675115033,0.13874344858950835
37,2,2,-0.07454341562793514,0.13874344858950835
37,2,3,-0.25404982053789005,0.13874344858950835
37,2,4,0.3697502781516719,0.13874344858950835
37,2,5,0.6778474893538929,0.13874344858950835
37,2,6,-0.2667148093573032,0.13874344858950835
37,2,7,-0.07949458413727487,0.13874344858950835
37,3,0,0.467769594096277,0.1496727151245047
37,3,1,-0.19957488382529615,0.1496727151245047
37,3,2,-0.3433384903871859,0.1496727151245047
37,3,3,-0.4440719732694186,0.1496727151245047
37,3,4,-0.0618044105558322,0.1496727151245047
37,3,5,-0.38116379674703005,0.1496727151245047
37,3,6,0.46575572933325615,0.1496727151245047
37,3,7,-0.2454510321721543,0.1496727151245047
37,4,0,0.05379557181100631,0.1824899519678373
37,4,1,0.03150218485449486,0.1824899519678373
37,4,2,-0.1329488606492065,0.1824899519678373
37,4,3,-0.6834666391293913,0.1824899519678373
37,4,4,-0.1952490046648717,0.1824899519678373
37,4,5,-0.4409661551571819,0.1824899519678373
37,4,6,-0.4336089900377618,0.1824899519678373
37,4,7,-0.3012001330485136,0.1824899519678373
38,0,0,-0.2504874737661163,0.1128920327738147
38,0,1,0.28606716088981926,0.1128920327738147
38,0,2,0.010797714746723924,0.1128920327738147
38,0,3,-0.27785626828448545,0.1128920327738147
38,0,4,0.2461351923327455,0.1128920327738147
38,0,5,0.6447156227680434,0.1128920327738147
38,0,6,0.5434042532895338,0.1128920327738147
38,0,7,-0.08106760421638737,0.1128920327738147
38,1,0,-0.022689772039645152,0.13275704958892906
38,1,1,-0.10247862904979448,0.13275704958892906
38,1,2,-0.1351554808862098,0.13275704958892906
38,1,3,0.13692385038438012,0.13275704958892906
